Region,Customer Name,Sales,row_number,rank,dense_rank
North,Myra Wason,102623.9,567.0,567.0,567.0
North,Manikya Tella,102535.5,568.0,568.0,568.0
North,Nitara Srinivas,102420.0,569.0,569.0,569.0
North,Armaan Kalita,102272.4,570.0,570.0,570.0
North,Jhanvi Sem,102193.8,571.0,571.0,571.0
North,Heer Banik,102049.2,572.0,572.0,572.0
North,Lavanya Desai,101957.5,573.0,573.0,573.0
North,Kanav Jhaveri,101564.0,574.0,574.0,574.0
North,Darshit Gera,101235.0,575.0,575.0,575.0
North,Aaina Raval,101161.7,576.0,576.0,576.0
North,Adira Boase,101031.0,577.0,577.0,577.0
North,Alisha Devi,101012.0,578.0,578.0,578.0
North,Nehmat Hegde,100755.6,579.0,579.0,579.0
North,Shanaya Bains,100686.75,580.0,580.0,580.0
North,Lakshay Devan,100515.0,581.0,581.0,581.0
North,Lavanya Yogi,100057.8,582.0,582.0,582.0
North,Nehmat Khare,100054.4,583.0,583.0,583.0
North,Khushi Guha,99990.0,584.0,584.0,584.0
North,Nehmat Rattan,99849.5,585.0,585.0,585.0
North,Arnav Karpe,99513.6,586.0,586.0,586.0
North,Kartik Chandran,99368.0,587.0,587.0,587.0
North,Neelofar Borde,99133.8,588.0,588.0,588.0
North,Aarna Tailor,99080.25,589.0,589.0,589.0
North,Amani Madan,98811.0,590.0,590.0,590.0
North,Samiha Golla,98150.0,591.0,591.0,591.0
North,Trisha Bhargava,98009.6,592.0,592.0,592.0
North,Dhanuk Yadav,98005.0,593.0,593.0,593.0
North,Taran Singh,97913.2,594.0,594.0,594.0
North,Miraya Badami,97658.4,595.0,595.0,595.0
North,Anahi Sahni,97529.0,596.0,596.0,596.0
North,Sahil Kuruvilla,97488.0,597.0,597.0,597.0
North,Siya Dutta,97430.4,598.0,598.0,598.0
North,Hunar Lalla,97338.9,599.0,599.0,599.0
North,Ritvik Sandhu,97323.7,600.0,600.0,600.0
North,Shlok Thakkar,97131.0,601.0,601.0,601.0
North,Kanav Suresh,96892.8,602.0,602.0,602.0
North,Aradhya Bansal,96696.0,603.0,603.0,603.0
North,Riya Dhawan,96681.6,604.0,604.0,604.0
North,Mishti Grover,96575.1,605.0,605.0,605.0
North,Divij Varma,96417.0,606.0,606.0,606.0
North,Kimaya Aurora,96287.4,607.0,607.0,607.0
North,Lakshay Ramakrishnan,96224.0,608.0,608.0,608.0
North,Drishya Ahluwalia,96155.2,609.0,609.0,609.0
North,Vaibhav Gokhale,95488.0,610.0,610.0,610.0
North,Baiju Thakur,95448.2,611.0,611.0,611.0
North,Faiyaz Aggarwal,95412.5,612.0,612.0,612.0
North,Jivin Shah,95293.8,613.0,613.0,613.0
North,Vritika Gala,95052.0,614.0,614.0,614.0
North,Jiya Vyas,94970.0,615.0,615.0,615.0
North,Anahi Aggarwal,94965.8,616.0,616.0,616.0
North,Lagan Chanda,94900.5,617.0,617.0,617.0
North,Ishaan Gopal,94601.6,618.0,618.0,618.0
North,Khushi Kale,94559.2,619.0,619.0,619.0
North,Navya Sachar,94184.25,620.0,620.0,620.0
North,Anahi Bail,94159.6,621.0,621.0,621.0
North,Vedika Khalsa,93979.2,622.0,622.0,622.0
North,Taimur Comar,93244.0,623.0,623.0,623.0
North,Lagan Walla,92333.8,624.0,624.0,624.0
North,Badal Rama,91956.0,625.0,625.0,625.0
North,Aarav Bhatia,91941.0,626.0,626.0,626.0
North,Alisha Walla,91874.4,627.0,627.0,627.0
North,Seher Lall,91776.0,628.0,628.0,628.0
North,Anvi Kapoor,91439.6,629.0,629.0,629.0
North,Nirvaan Bawa,90582.4,630.0,630.0,630.0
North,Neysa Baral,90315.0,631.0,631.0,631.0
North,Vritika Devi,90020.7,632.0,632.0,632.0
North,Ritvik Agarwal,90019.25,633.0,633.0,633.0
North,Jivin Sheth,89915.55,634.0,634.0,634.0
North,Ritvik Bail,89860.8,635.0,635.0,635.0
North,Nayantara Wali,89855.0,636.0,636.0,636.0
North,Baiju Kuruvilla,89628.0,637.0,637.0,637.0
North,Ryan Tank,89578.8,638.0,638.0,638.0
North,Veer Bhakta,89572.0,639.0,639.0,639.0
North,Navya Bahl,89459.1,640.0,640.0,640.0
North,Inaaya  Viswanathan,89174.4,641.0,641.0,641.0
North,Hazel Sundaram,89147.2,642.0,642.0,642.0
North,Vivaan Suresh,88933.5,643.0,643.0,643.0
North,Shaan Bath,88794.6,644.0,644.0,644.0
North,Raghav Hegde,88788.45,645.0,645.0,645.0
North,Manikya Gara,88666.9,646.0,646.0,646.0
North,Veer Bhardwaj,88530.5,647.0,647.0,647.0
North,Eva Varghese,88359.2,648.0,648.0,648.0
North,Himmat Mannan,88210.8,649.0,649.0,649.0
North,Damini Hora,88115.4,650.0,650.0,650.0
North,Trisha Lad,88092.8,651.0,651.0,651.0
North,Zain Goda,88081.2,652.0,652.0,652.0
North,Stuvan Tiwari,87711.6,653.0,653.0,653.0
North,Yashvi Khurana,87667.3,654.0,654.0,654.0
North,Divyansh Bhattacharyya,87038.4,655.0,655.0,655.0
North,Nakul Singh,86948.2,656.0,656.0,656.0
North,Lakshay Devi,86927.8,657.0,657.0,657.0
North,Ritvik Bhatnagar,86835.2,658.0,658.0,658.0
North,Ishita Sarin,86415.25,659.0,659.0,659.0
North,Trisha Balan,86414.4,660.0,660.0,660.0
North,Sumer Chowdhury,86341.7,661.0,661.0,661.0
North,Anay Bhakta,86302.75,662.0,662.0,662.0
North,Ira Loke,86230.8,663.0,663.0,663.0
North,Aaina Ramaswamy,86202.0,664.0,664.0,664.0
North,Dhanush Tara,85952.0,665.0,665.0,665.0
North,Badal Desai,85286.4,666.0,666.0,666.0
North,Taran Deo,85120.7,667.0,667.0,667.0
North,Biju Deshpande,84677.4,668.0,668.0,668.0
North,Yasmin Sur,84601.6,669.0,669.0,669.0
North,Saanvi Dugar,84473.0,670.0,670.0,670.0
North,Sara Choudhury,84280.0,671.0,671.0,671.0
North,Vidur Deol,84068.0,672.0,672.0,672.0
North,Samiha Upadhyay,83497.5,673.0,673.0,673.0
North,Chirag Chaudhry,83410.0,674.0,674.0,674.0
North,Dhanush Varughese,83299.2,675.0,675.0,675.0
North,Vihaan Dash,83269.4,676.0,676.0,676.0
North,Akarsh Balan,83244.0,677.0,677.0,677.0
North,Devansh Lad,83095.2,678.0,678.0,678.0
North,Vedika Dasgupta,83078.4,679.0,679.0,679.0
North,Jayan Bhatnagar,82995.3,680.0,680.0,680.0
North,Romil Chana,82892.0,681.0,681.0,681.0
North,Trisha Gandhi,82582.4,682.0,682.0,682.0
North,Vanya Upadhyay,82570.5,683.0,683.0,683.0
North,Rasha Golla,82560.0,684.0,684.0,684.0
North,Kartik Dua,82105.2,685.0,685.0,685.0
North,Mehul Suri,82060.8,686.0,686.0,686.0
North,Tushar Aurora,81724.8,687.0,687.0,687.0
North,Kismat Das,81539.2,688.0,688.0,688.0
North,Vanya Joshi,81329.7,689.0,689.0,689.0
North,Charvi Lala,81200.0,690.0,690.0,690.0
North,Ojas Viswanathan,81152.8,691.0,691.0,691.0
North,Keya Basu,81067.2,692.0,692.0,692.0
North,Kashvi Manne,80886.0,693.0,693.0,693.0
North,Aarush Thakkar,80761.6,694.0,694.0,694.0
North,Yasmin Sachdeva,80742.0,695.0,695.0,695.0
North,Aarav Bal,80529.0,696.0,696.0,696.0
North,Sana Trivedi,80015.0,697.0,697.0,697.0
North,Kismat Batra,79625.0,698.0,698.0,698.0
North,Zoya Reddy,79619.5,699.0,699.0,699.0
North,Rasha Buch,79316.8,700.0,700.0,700.0
North,Gokul Kari,79212.0,701.0,701.0,701.0
North,Aarav Handa,79061.9,702.0,702.0,702.0
North,Purab Chaudhari,78795.0,703.0,703.0,703.0
North,Jivin Choudhry,78713.4,704.0,704.0,704.0
North,Aradhya Ganguly,78622.95,705.0,705.0,705.0
North,Lavanya Sabharwal,78441.6,706.0,706.0,706.0
North,Parinaaz Date,78195.2,707.0,707.0,707.0
North,Rati Grewal,78099.2,708.0,708.0,708.0
North,Miraan Dugar,77976.0,709.0,709.0,709.0
North,Yuvraj  Bhardwaj,77892.0,710.0,710.0,710.0
North,Dhanuk Rama,77499.0,711.0,711.0,711.0
North,Anahi Sarin,77064.0,712.0,712.0,712.0
North,Kismat Jaggi,76977.0,713.0,713.0,713.0
North,Taran Chaudhary,76783.75,714.0,714.0,714.0
North,Fateh Gandhi,76692.0,715.0,715.0,715.0
North,Manikya Chacko,76677.3,716.0,716.0,716.0
North,Heer Dara,76535.8,717.0,717.0,717.0
North,Gokul Bhagat,76432.0,718.0,718.0,718.0
North,Sahil Srivastava,76244.0,719.0,719.0,719.0
North,Fateh Jha,76150.4,720.0,720.0,720.0
North,Neelofar Goswami,76108.8,721.0,721.0,721.0
North,Baiju Barman,75977.2,722.0,722.0,722.0
North,Rania Bal,75896.45,723.0,723.0,723.0
North,Anay Anand,75877.8,724.0,724.0,724.0
North,Hazel Ratti,75696.0,725.0,725.0,725.0
North,Aarna Kunda,75633.6,726.0,726.0,726.0
North,Charvi Chana,75373.2,727.0,727.0,727.0
North,Azad Baral,75176.0,728.0,728.0,728.0
North,Hazel Ramachandran,74993.8,729.0,729.0,729.0
North,Shaan Master,74924.0,730.0,730.0,730.0
North,Charvi Vaidya,74728.6,731.0,731.0,731.0
North,Krish Subramaniam,74632.0,732.0,732.0,732.0
North,Advika Brahmbhatt,74393.1,733.0,733.0,733.0
North,Aarush Acharya,74205.45,734.0,734.0,734.0
North,Ryan Lanka,74125.0,735.0,735.0,735.0
North,Hazel Choudhury,74069.6,736.0,736.0,736.0
North,Trisha Dugar,73944.2,737.0,737.0,737.0
North,Prisha Khurana,73929.0,738.0,738.0,738.0
North,Seher Balasubramanian,73660.5,739.0,739.0,739.0
North,Vihaan Salvi,73598.1,740.0,740.0,740.0
North,Kashvi Barad,72440.4,741.0,741.0,741.0
North,Ehsaan Bumb,72241.5,742.0,742.0,742.0
North,Divyansh Desai,72180.05,743.0,743.0,743.0
North,Trisha Ram,71696.5,744.0,744.0,744.0
North,Dhruv Aurora,71520.0,745.0,745.0,745.0
North,Oorja Kanda,71441.1,746.0,746.0,746.0
North,Alisha Amble,71352.0,747.0,747.0,747.0
North,Veer Sood,71349.0,748.0,748.0,748.0
North,Seher Shetty,71307.0,749.0,749.0,749.0
North,Heer Dugar,71208.2,750.0,750.0,750.0
North,Rania Vala,71063.4,751.0,751.0,751.0
North,Tanya Sabharwal,70909.9,752.0,752.0,752.0
North,Saira Dyal,70896.8,753.0,753.0,753.0
North,Seher Balay,70767.6,754.0,754.0,754.0
North,Faiyaz Chada,70674.3,755.0,755.0,755.0
North,Keya Walia,70668.6,756.0,756.0,756.0
North,Hridaan Dyal,70579.2,757.0,757.0,757.0
North,Urvi Kaul,70446.0,758.0,758.0,758.0
North,Yakshit Das,70372.35,759.0,759.0,759.0
North,Samiha Sarna,70353.0,760.0,760.0,760.0
North,Aradhya Krish,70175.0,761.0,761.0,761.0
North,Ishita Kuruvilla,70016.4,762.0,762.0,762.0
North,Purab Batta,69994.0,763.0,763.0,763.0
North,Tarini Ganesan,69777.0,764.0,764.0,764.0
North,Kiara Kant,69539.2,765.0,765.0,765.0
North,Kiaan Golla,69416.1,766.0,766.0,766.0
North,Indranil Toor,69350.4,767.0,767.0,767.0
North,Piya Korpal,69008.4,768.0,768.0,768.0
North,Shray Chakrabarti,69007.05,769.0,769.0,769.0
North,Divit Subramaniam,69000.4,770.0,770.0,770.0
North,Yuvraj  Deo,68904.4,771.0,771.0,771.0
North,Sahil Saxena,68889.6,772.0,772.0,772.0
North,Jhanvi Raval,68527.3,773.0,773.0,773.0
North,Kartik Dayal,68502.6,774.0,774.0,774.0
North,Vihaan Saran,68364.0,775.0,775.0,775.0
North,Divij Dixit,68175.0,776.0,776.0,776.0
North,Vritika Cherian,67727.7,777.0,777.0,777.0
North,Indrajit Rao,67554.5,778.0,778.0,778.0
North,Shanaya Kala,67413.5,779.0,779.0,779.0
North,Jayesh Ganguly,67368.6,780.0,780.0,780.0
North,Aniruddh Mander,66879.05,781.0,781.0,781.0
North,Divit Koshy,66473.4,782.0,782.0,782.0
North,Lakshay Batra,66063.6,783.0,783.0,783.0
North,Ishita Chacko,65932.0,784.0,784.0,784.0
North,Myra Divan,65854.4,785.0,785.0,785.0
North,Tejas Bhardwaj,65347.15,786.0,786.0,786.0
North,Ayesha Sarna,65196.6,787.0,787.0,787.0
North,Piya Yadav,65178.0,788.0,788.0,788.0
North,Mehul Bhatti,65144.0,789.0,789.0,789.0
North,Fateh Bakshi,65046.5,790.0,790.0,790.0
North,Sumer Lanka,64765.75,791.0,791.0,791.0
North,Hrishita Bath,64281.75,792.0,792.0,792.0
North,Ishaan Tara,64222.2,793.0,793.0,793.0
North,Farhan Kata,64034.75,794.0,794.0,794.0
North,Ira Rastogi,64024.3,795.0,795.0,795.0
North,Hiran Buch,63998.1,796.0,796.0,796.0
North,Myra Borra,63974.0,797.0,797.0,797.0
North,Myra Bath,63947.35,798.0,798.0,798.0
North,Keya Saha,63931.2,799.0,799.0,799.0
North,Yakshit Venkataraman,63919.8,800.0,800.0,800.0
North,Tara Raju,63918.4,801.0,801.0,801.0
North,Nirvaan Master,63796.5,802.0,802.0,802.0
North,Nirvaan Ben,63750.6,803.0,803.0,803.0
North,Yasmin Choudhary,63708.0,804.0,804.0,804.0
North,Riaan Mahal,63597.85,805.0,805.0,805.0
North,Saksham Bhakta,63545.4,806.0,806.0,806.0
North,Saira Contractor,63490.0,807.0,807.0,807.0
North,Heer Sathe,63268.8,808.0,808.0,808.0
North,Zeeshan Sule,63181.35,809.0,809.0,809.0
North,Advika Bal,62944.0,810.0,810.0,810.0
North,Indrans Deep,62910.0,811.0,811.0,811.0
North,Biju Chandra,62831.2,812.0,812.0,812.0
North,Yasmin Butala,62817.0,813.0,813.0,813.0
North,Adira Contractor,62772.0,814.0,814.0,814.0
North,Neysa Bhasin,62548.0,815.0,815.0,815.0
North,Mamooty Mannan,62529.4,816.0,816.0,816.0
North,Indranil Ramesh,62302.5,817.0,817.0,817.0
North,Amani Verma,62236.8,818.0,818.0,818.0
North,Hunar Vaidya,61995.6,819.0,819.0,819.0
North,Manjari Chokshi,61971.3,820.0,820.0,820.0
North,Shaan Sehgal,61952.0,821.0,821.0,821.0
North,Kiara Sarkar,61801.6,822.0,822.0,822.0
North,Indrans Lalla,61502.0,823.0,823.0,823.0
North,Kanav Mander,61461.0,824.0,824.0,824.0
North,Dharmajan Doshi,61347.6,825.0,825.0,825.0
North,Seher Chadha,60989.0,826.0,826.0,826.0
North,Eva Jhaveri,60854.4,827.0,827.0,827.0
North,Amani Andra,60822.0,828.0,828.0,828.0
North,Aniruddh Sant,60813.0,829.0,829.0,829.0
North,Jayan Dara,60736.8,830.0,830.0,830.0
North,Vritika Gopal,60556.55,831.0,831.0,831.0
North,Kavya Kade,60344.0,832.0,832.0,832.0
North,Urvi Krishnan,60307.5,833.0,833.0,833.0
North,Eva Lalla,60253.95,834.0,834.0,834.0
North,Saira Ratti,60129.0,835.0,835.0,835.0
North,Armaan Taneja,59966.4,836.0,836.0,836.0
North,Yashvi Chandran,59841.6,837.0,837.0,837.0
North,Suhana Sheth,59810.4,838.0,838.0,838.0
North,Riaan Malhotra,59604.0,839.0,839.0,839.0
North,Inaaya  Dara,59603.2,840.0,840.0,840.0
North,Rasha Dar,59511.8,841.0,841.0,841.0
North,Tushar Dua,59411.2,842.0,842.0,842.0
North,Farhan Bhatti,59384.8,843.0,843.0,843.0
North,Hunar Chowdhury,59371.2,844.0,844.0,844.0
North,Madhav Bhatti,59337.0,845.0,845.0,845.0
North,Sumer Goda,59007.6,846.0,846.0,846.0
North,Ishita Master,58701.0,847.0,847.0,847.0
North,Samaira Hegde,58688.0,848.0,848.0,848.0
North,Nayantara Babu,58544.6,849.0,849.0,849.0
North,Tiya Bedi,58351.85,850.0,850.0,850.0
North,Aradhya Buch,58185.9,851.0,851.0,851.0
North,Jivin Baral,58144.0,852.0,852.0,852.0
North,Anahi Bhagat,58116.0,853.0,853.0,853.0
North,Gokul Bora,58065.3,854.0,854.0,854.0
North,Urvi Chada,58053.6,855.0,855.0,855.0
North,Zoya Aurora,57703.0,856.0,856.0,856.0
North,Drishya Goswami,57690.0,857.0,857.0,857.0
North,Aaina Ramanathan,57502.4,858.0,858.0,858.0
North,Kiaan Swamy,57240.0,859.0,859.0,859.0
North,Vidur Tripathi,57235.6,860.0,860.0,860.0
North,Lakshay Dhar,56967.0,861.0,861.0,861.0
North,Ritvik Mangat,56853.7,862.0,862.0,862.0
North,Hiran Rama,56649.1,863.0,863.0,863.0
North,Tejas Bal,56458.8,864.0,864.0,864.0
North,Ryan Behl,56223.0,865.0,865.0,865.0
North,Rati Mall,56140.0,866.0,866.0,866.0
North,Anvi Bawa,55914.0,867.0,867.0,867.0
North,Ela Ghose,55654.4,868.0,868.0,868.0
North,Veer Bora,55533.0,869.0,869.0,869.0
North,Umang Chahal,55455.0,870.0,870.0,870.0
North,Indranil Ray,55367.3,871.0,871.0,871.0
North,Anahi Vala,55335.0,872.0,872.0,872.0
North,Mishti Gupta,55303.2,873.0,873.0,873.0
North,Yashvi Sarin,55274.8,874.0,874.0,874.0
North,Suhana Bail,54989.8,875.0,875.0,875.0
North,Vidur Vala,54944.0,876.0,876.0,876.0
North,Mehul Magar,54820.8,877.0,877.0,877.0
North,Rasha Bansal,54538.2,878.0,878.0,878.0
North,Ivana Tripathi,54449.3,879.0,879.0,879.0
North,Yakshit Biswas,54445.05,880.0,880.0,880.0
North,Renee Sabharwal,54444.6,881.0,881.0,881.0
North,Ela Chakraborty,54312.0,882.0,882.0,882.0
North,Armaan Sankaran,54095.7,883.0,883.0,883.0
North,Eshani Kari,54092.3,884.0,884.0,884.0
North,Anahi Upadhyay,54052.8,885.0,885.0,885.0
North,Taran Sharma,54038.85,886.0,886.0,886.0
North,Shlok Dalal,54015.3,887.0,887.0,887.0
North,Yasmin Kaur,53985.65,888.0,888.0,888.0
North,Parinaaz Dixit,53805.6,889.0,889.0,889.0
North,Farhan Kari,53687.7,890.0,890.0,890.0
North,Adah Raj,53667.3,891.0,891.0,891.0
North,Aradhya Borah,53618.4,892.0,892.0,892.0
North,Vanya Sachdeva,53443.8,893.0,893.0,893.0
North,Vivaan Upadhyay,53344.3,894.0,894.0,894.0
North,Ritvik Kale,53283.6,895.0,895.0,895.0
North,Aarush Salvi,53116.0,896.0,896.0,896.0
North,Jiya Tandon,52972.8,897.0,897.0,897.0
North,Shlok Bose,52886.15,898.0,898.0,898.0
North,Vivaan Biswas,52803.2,899.0,899.0,899.0
North,Indrans Reddy,52785.85,900.0,900.0,900.0
North,Darshit Barman,52715.2,901.0,901.0,901.0
North,Romil Sunder,52700.0,902.0,902.0,902.0
North,Armaan Bhalla,52631.1,903.0,903.0,903.0
North,Lavanya Bhasin,52445.7,904.0,904.0,904.0
North,Inaaya  Mannan,52073.6,905.0,905.0,905.0
North,Divyansh Kale,51998.75,906.0,906.0,906.0
North,Raghav Majumdar,51951.6,907.0,907.0,907.0
North,Miraya Aurora,51672.0,908.0,908.0,908.0
North,Misha Andra,51339.0,909.0,909.0,909.0
North,Anika Khanna,51253.45,910.0,910.0,910.0
North,Vanya Magar,51059.2,911.0,911.0,911.0
North,Rhea Savant,51004.8,912.0,912.0,912.0
North,Piya Bhatnagar,50998.3,913.0,913.0,913.0
North,Bhavin Sarraf,50868.7,914.0,914.0,914.0
North,Faiyaz Ravel,50563.75,915.0,915.0,915.0
North,Riaan Kumar,50451.2,916.0,916.0,916.0
North,Arnav Kurian,50415.3,917.0,917.0,917.0
North,Yakshit Ramachandran,50399.9,918.0,918.0,918.0
North,Kabir Sarma,50323.4,919.0,919.0,919.0
North,Diya Buch,49987.8,920.0,920.0,920.0
North,Arnav Bava,49852.2,921.0,921.0,921.0
North,Ritvik Vyas,49451.3,922.0,922.0,922.0
North,Kabir Srinivasan,49442.4,923.0,923.0,923.0
North,Kiara Ben,49332.0,924.0,924.0,924.0
North,Aaina Sagar,49113.0,925.0,925.0,925.0
North,Kanav Kale,49024.0,926.0,926.0,926.0
North,Anay Mander,48581.1,927.0,927.0,927.0
North,Lagan Sidhu,48522.6,928.0,928.0,928.0
North,Vihaan Cherian,48466.8,929.0,929.0,929.0
North,Anahi Gaba,48430.4,930.0,930.0,930.0
North,Zara Sehgal,48242.4,931.0,931.0,931.0
North,Siya Hora,48197.8,932.0,932.0,932.0
North,Raunak Keer,48178.0,933.0,933.0,933.0
North,Raghav Biswas,48126.4,934.0,934.0,934.0
North,Pihu Saraf,47941.2,935.0,935.0,935.0
North,Nayantara Kata,47875.5,936.0,936.0,936.0
North,Kaira Dass,47840.55,937.0,937.0,937.0
North,Aaryahi Loyal,47734.4,938.0,938.0,938.0
North,Adah Bhatnagar,47514.6,939.0,939.0,939.0
North,Nakul Tella,47163.2,940.0,940.0,940.0
North,Shray Dugar,47052.9,941.0,941.0,941.0
North,Yakshit Lall,46795.1,942.0,942.0,942.0
North,Sana Borra,46733.0,943.0,943.0,943.0
North,Tiya Jayaraman,46692.2,944.0,944.0,944.0
North,Tushar Gera,46636.1,945.0,945.0,945.0
North,Arhaan Loyal,46565.55,946.0,946.0,946.0
North,Tushar Gara,46532.9,947.0,947.0,947.0
North,Indrans Rege,46443.6,948.0,948.0,948.0
North,Azad Tak,46437.2,949.0,949.0,949.0
North,Shlok Kamdar,46429.0,950.0,950.0,950.0
North,Vaibhav Suri,46040.0,951.0,951.0,951.0
North,Vaibhav Bhalla,45873.6,952.0,952.0,952.0
North,Damini Tandon,45667.2,953.0,953.0,953.0
North,Shamik Rout,45513.0,954.0,954.0,954.0
North,Manjari Srivastava,45494.55,955.0,955.0,955.0
North,Yuvraj  Madan,45434.2,956.0,956.0,956.0
North,Jhanvi Aggarwal,45096.0,957.0,957.0,957.0
North,Hansh Borah,45014.4,958.0,958.0,958.0
North,Indranil Guha,44816.4,959.0,959.0,959.0
North,Kiaan Yohannan,44811.9,960.0,960.0,960.0
North,Purab Chadha,44779.0,961.0,961.0,961.0
North,Biju Edwin,44769.0,962.0,962.0,962.0
North,Amira Jain,44737.2,963.0,963.0,963.0
North,Dhanush Karpe,44736.45,964.0,964.0,964.0
North,Aayush Sood,44726.4,965.0,965.0,965.0
North,Ojas Chakraborty,44724.0,966.0,966.0,966.0
North,Lavanya Shan,44625.6,967.0,967.0,967.0
North,Ranbir Sehgal,44617.0,968.0,968.0,968.0
North,Arnav Ravi,44614.85,969.0,969.0,969.0
North,Anya Ranganathan,44607.25,970.0,970.0,970.0
North,Misha Kota,44330.8,971.0,971.0,971.0
North,Bhamini Deo,44199.0,972.0,972.0,972.0
North,Kartik Biswas,44081.85,973.0,973.0,973.0
North,Adira Mahal,43891.9,974.0,974.0,974.0
North,Mamooty Boase,43784.35,975.0,975.0,975.0
North,Fateh Rama,43644.0,976.0,976.0,976.0
North,Kavya Barman,43572.7,977.0,977.0,977.0
North,Hrishita Kumar,43547.0,978.0,978.0,978.0
North,Samaira Singhal,43440.1,979.0,979.0,979.0
North,Trisha Kari,43412.4,980.0,980.0,980.0
North,Lagan Som,43378.0,981.0,981.0,981.0
North,Stuvan Datta,42902.0,982.0,982.0,982.0
North,Yuvraj  Sarin,42880.8,983.0,983.0,983.0
North,Hunar Krishnan,42798.4,984.0,984.0,984.0
North,Nitara Mani,42738.0,985.0,985.0,985.0
North,Lavanya Tella,42576.0,986.0,986.0,986.0
North,Hrishita Bajwa,42228.0,987.0,987.0,987.0
North,Nakul Jani,42151.2,988.0,988.0,988.0
North,Armaan Tara,42104.75,989.0,989.0,989.0
North,Darshit Upadhyay,42058.4,990.0,990.0,990.0
North,Navya Thakur,41993.1,991.0,991.0,991.0
North,Anahi Chakraborty,41768.1,992.0,992.0,992.0
North,Adira Bansal,41674.0,993.0,993.0,993.0
North,Mannat Ramakrishnan,41517.0,994.0,994.0,994.0
North,Nehmat Krish,41223.3,995.0,995.0,995.0
North,Saira Kant,41168.0,996.0,996.0,996.0
North,Piya Bhandari,41121.3,997.0,997.0,997.0
North,Charvi Ganesh,41038.2,998.0,998.0,998.0
North,Taran Kala,40959.0,999.0,999.0,999.0
North,Navya Sur,40837.5,1000.0,1000.0,1000.0
North,Anahi Vig,40734.4,1001.0,1001.0,1001.0
North,Parinaaz Luthra,40468.5,1002.0,1002.0,1002.0
North,Nitara Char,40367.35,1003.0,1003.0,1003.0
North,Eshani Kade,40352.0,1004.0,1004.0,1004.0
North,Onkar Sunder,40352.0,1005.0,1004.0,1004.0
North,Raghav Bhat,40284.8,1006.0,1006.0,1005.0
North,Uthkarsh Grewal,40274.7,1007.0,1007.0,1006.0
North,Tanya Barad,40089.4,1008.0,1008.0,1007.0
North,Alia Salvi,40048.2,1009.0,1009.0,1008.0
North,Shayak Handa,39994.2,1010.0,1010.0,1009.0
North,Aarna Khare,39768.0,1011.0,1011.0,1010.0
North,Himmat Gaba,39576.0,1012.0,1012.0,1011.0
North,Jayan Shenoy,39461.0,1013.0,1013.0,1012.0
North,Bhamini Sarin,39087.9,1014.0,1014.0,1013.0
North,Yashvi Dewan,38907.25,1015.0,1015.0,1014.0
North,Riaan Kapadia,38484.0,1016.0,1016.0,1015.0
North,Navya Chanda,38316.0,1017.0,1017.0,1016.0
North,Samiha Ray,37916.0,1018.0,1018.0,1017.0
North,Adah Gokhale,37775.2,1019.0,1019.0,1018.0
North,Devansh Buch,37593.0,1020.0,1020.0,1019.0
North,Seher Chana,37356.8,1021.0,1021.0,1020.0
North,Anahita Jaggi,37210.0,1022.0,1022.0,1021.0
North,Shaan Seth,37200.0,1023.0,1023.0,1022.0
North,Tiya Dhar,36987.75,1024.0,1024.0,1023.0
North,Hridaan Guha,36987.3,1025.0,1025.0,1024.0
North,Shamik Acharya,36402.1,1026.0,1026.0,1025.0
North,Pihu Chana,36324.8,1027.0,1027.0,1026.0
North,Gatik Boase,36016.8,1028.0,1028.0,1027.0
North,Bhavin Dhingra,35886.25,1029.0,1029.0,1028.0
North,Jayant Atwal,35884.8,1030.0,1030.0,1029.0
North,Emir Bhatt,35834.95,1031.0,1031.0,1030.0
North,Devansh Walia,35699.2,1032.0,1032.0,1031.0
North,Ritvik Rana,35675.0,1033.0,1033.0,1032.0
North,Aradhya Sethi,35655.0,1034.0,1034.0,1033.0
North,Vihaan Bhatti,35560.0,1035.0,1035.0,1034.0
North,Faiyaz Borde,35556.6,1036.0,1036.0,1035.0
North,Gokul Maharaj,35484.8,1037.0,1037.0,1036.0
North,Jayesh Lall,35422.0,1038.0,1038.0,1037.0
North,Madhup Bumb,34698.6,1039.0,1039.0,1038.0
North,Kaira Bhatia,34689.25,1040.0,1040.0,1039.0
North,Jayant Agate,34473.6,1041.0,1041.0,1040.0
North,Akarsh Chacko,34273.8,1042.0,1042.0,1041.0
North,Devansh Agate,34232.9,1043.0,1043.0,1042.0
North,Renee Balakrishnan,34217.1,1044.0,1044.0,1043.0
North,Nirvaan Dhillon,33842.8,1045.0,1045.0,1044.0
North,Advik Desai,33732.0,1046.0,1046.0,1045.0
North,Drishya Korpal,33613.25,1047.0,1047.0,1046.0
North,Onkar Kohli,33468.75,1048.0,1048.0,1047.0
North,Nishith Das,33317.0,1049.0,1049.0,1048.0
North,Siya Subramaniam,33288.0,1050.0,1050.0,1049.0
