customer_id,customer_first_name,customer_last_name,category_name,product_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_date,order_id,ship_date,shipping_type,days_for_shipment_scheduled,days_for_shipment_real,order_item_discount,sales_per_order,order_quantity,profit_per_order
C_ID_49856,Mary,Visinsky,Office Supplies,Xerox 213,Consumer,Philadelphia,Pennsylvania,United States,East,Advance shipping,30-09-2021,O_ID_3000361,2/10/2021,Standard Class,4,2,4.199999809,59.99000168,1,27.34000015
C_ID_44191,Mary,Nguyen,Technology,AT&T 1080 Corded phone,Corporate,Los Angeles,California,United States,West,Advance shipping,29-10-2021,O_ID_3000362,31-10-2021,Standard Class,4,2,9.100000381,129.9900055,1,-48.36000061
C_ID_41436,James,Nguyen,Technology,Pyle PMP37LED,Corporate,Los Angeles,California,United States,West,Shipping on time,30-04-2021,O_ID_3000363,30-04-2021,Same Day,0,0,48.0,120.0,1,-246.3800049
C_ID_43196,Emily,Doherty,Office Supplies,Newell 314,Corporate,Wilmington,North Carolina,United States,South,Shipping on time,4/8/2022,O_ID_3000364,4/8/2022,Same Day,0,0,39.97999954,249.8999939,5,102.8600006
C_ID_50046,Elizabeth,Doherty,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine,Corporate,Houston,Texas,United States,Central,Shipping on time,28-08-2021,O_ID_3000365,28-08-2021,Same Day,0,0,8.489999771,49.95000076,1,6.760000229
C_ID_49171,Rachel,Doherty,Office Supplies,Staples,Corporate,Los Angeles,California,United States,West,Shipping on time,7/11/2021,O_ID_3000366,7/11/2021,Same Day,0,0,0.0,250.0,1,120.0
C_ID_42021,Mary,Ferrer,Office Supplies,Avery 479,Home Office,Houston,Texas,United States,Central,Shipping on time,19-07-2021,O_ID_3000367,19-07-2021,Same Day,0,0,5.0,120.0,1,173.2299957
C_ID_43531,Linda,Doherty,Technology,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Corporate,Los Angeles,California,United States,West,Shipping on time,30-04-2021,O_ID_3000368,30-04-2021,Same Day,0,0,2.700000048,89.94999695,1,-2.180000067
C_ID_45506,Joseph,Stevenson,Furniture,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Home Office,Houston,Texas,United States,Central,Shipping on time,20-08-2021,O_ID_3000369,20-08-2021,Same Day,0,0,3.75,124.9499969,1,12.11999989
C_ID_33035,Justin,Stevenson,Office Supplies,Belkin F9G930V10-GRY 9 Outlet Surge,Home Office,Los Angeles,California,United States,West,Shipping on time,16-05-2021,O_ID_3000370,16-05-2021,Same Day,0,0,8.0,199.9499969,1,57.59000015
C_ID_50570,Daniel,Phelps,Office Supplies,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Corporate,Houston,Texas,United States,Central,Shipping on time,27-07-2021,O_ID_3000371,27-07-2021,Same Day,0,0,16.5,120.0,1,133.2200012
C_ID_41273,Alan,Miller,Furniture,DMI Arturo Collection Mission-style Design Wood Chair,Consumer,Los Angeles,California,United States,West,Shipping on time,30-04-2021,O_ID_3000372,30-04-2021,Same Day,0,0,21.0,120.0,1,101.2600021
C_ID_31940,Rachel,Lee,Office Supplies,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Consumer,San Jose,California,United States,West,Shipping on time,7/11/2021,O_ID_3000373,7/11/2021,Same Day,0,0,22.48999977,249.8999939,1,56.84999847
C_ID_38518,Barbara,Miller,Office Supplies,Prang Dustless Chalk Sticks,Consumer,Arlington,Virginia,United States,South,Shipping on time,19-07-2021,O_ID_3000374,19-07-2021,Same Day,0,0,7.199999809,79.94999695,1,22.77000046
C_ID_33027,Mary,Lee,Office Supplies,Newell 351,Consumer,Arlington,Virginia,United States,South,Shipping on time,18-11-2021,O_ID_3000375,18-11-2021,Same Day,0,0,44.99000168,120.0,1,63.74000168
C_ID_40720,Joseph,Miller,Office Supplies,Cameo Buff Policy Envelopes,Consumer,Los Angeles,California,United States,West,Shipping on time,20-08-2021,O_ID_3000376,20-08-2021,Same Day,0,0,29.98999977,199.9499969,1,45.88999939
C_ID_34144,Kathy,Lee,Office Supplies,"Advantus Push Pins, Aluminum Head",Consumer,Houston,Texas,United States,Central,Shipping on time,30-06-2021,O_ID_3000377,30-06-2021,Same Day,0,0,50.0,250.0,1,98.0
C_ID_39052,Mary,Miller,Technology,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Consumer,Houston,Texas,United States,Central,Shipping on time,18-05-2021,O_ID_3000378,18-05-2021,Same Day,0,0,124.9899979,120.0,1,121.8600006
C_ID_33028,Christine,Lee,Technology,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Consumer,Houston,Texas,United States,Central,Shipping on time,30-07-2021,O_ID_3000379,30-07-2021,Same Day,0,0,12.0,239.9499969,1,71.34999847
C_ID_31940,Lauren,Fjeld,Furniture,"Executive Impressions 13"" Chairman Wall Clock",Home Office,Los Angeles,California,United States,West,Shipping on time,24-05-2021,O_ID_3000380,24-05-2021,Same Day,0,0,22.5,250.0,1,29.35000038
C_ID_38507,Lauren,Goldenen,Office Supplies,GBC Durable Plastic Covers,Consumer,Henderson,Kentucky,United States,South,Shipping on time,24-05-2021,O_ID_3000381,24-05-2021,Same Day,0,0,53.99000168,120.0,1,83.12999725
C_ID_46871,Christine,Goldenen,Office Supplies,Xerox 232,Consumer,Troy,New York,United States,East,Shipping on time,30-07-2021,O_ID_3000382,30-07-2021,Same Day,0,0,17.98999977,99.94999695,1,10.89999962
C_ID_40720,Mary,Patterson,Furniture,"GE 4 Foot Flourescent Tube, 40 Watt",Consumer,Troy,New York,United States,East,Shipping on time,17-07-2021,O_ID_3000383,17-07-2021,Same Day,0,0,35.0,120.0,1,-170.6399994
C_ID_37230,Mary,Vernon,Furniture,Bush Advantage Collection Round Conference Table,Consumer,Columbus,Ohio,United States,East,Shipping on time,17-07-2021,O_ID_3000384,17-07-2021,Same Day,0,0,45.0,120.0,1,-796.1699829
C_ID_34287,Ann,Vernon,Furniture,Riverside Furniture Stanwyck Manor Table Series,Consumer,Columbus,Ohio,United States,East,Shipping on time,25-05-2021,O_ID_3000385,25-05-2021,Same Day,0,0,44.99000168,120.0,1,-374.019989
C_ID_39287,Mary,Vernon,Office Supplies,"Personal Folder Holder, Ebony",Consumer,Columbus,Ohio,United States,East,Shipping canceled,25-12-2021,O_ID_3000386,27-12-2021,First Class,1,2,5.0,50.0,1,14.63000011
C_ID_34697,Mary,Armold,Office Supplies,ACCOHIDE Binder by Acco,Consumer,Columbus,Ohio,United States,East,Shipping canceled,12/9/2021,O_ID_3000387,12/11/2021,First Class,1,2,36.0,299.980011,1,92.38999939
C_ID_34697,Mary,Badders,Office Supplies,"SAFCO Commercial Wire Shelving, Black",Corporate,Philadelphia,Pennsylvania,United States,East,Shipping canceled,29-09-2021,O_ID_3000388,1/10/2021,First Class,1,2,22.10000038,129.9900055,1,12.18999958
C_ID_39287,Mary,Hawkins,Office Supplies,"ACCOHIDE 3-Ring Binder, Blue, 1""",Corporate,San Francisco,California,United States,West,Shipping canceled,4/10/2022,O_ID_3000389,4/12/2022,First Class,1,2,0.0,199.9900055,3,-249.9900055
C_ID_38364,Harry,Hawkins,Office Supplies,Staple envelope,Corporate,San Gabriel,California,United States,West,Shipping canceled,27-11-2021,O_ID_3000390,29-11-2021,First Class,1,2,6.0,299.980011,1,-69.97000122
C_ID_38364,Harry,Beltran,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Home Office,San Gabriel,California,United States,West,Shipping canceled,27-11-2021,O_ID_3000391,29-11-2021,First Class,1,2,5.199999809,129.9900055,1,57.40000153
C_ID_34735,Mary,Beltran,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Home Office,San Gabriel,California,United States,West,Shipping canceled,4/10/2022,O_ID_3000392,4/12/2022,First Class,1,2,20.0,399.980011,3,-82.45999908
C_ID_49454,Harry,Beltran,Furniture,G.E. Halogen Desk Lamp Bulbs,Home Office,Houston,Texas,United States,Central,Shipping canceled,27-11-2021,O_ID_3000393,29-11-2021,First Class,1,2,6.5,129.9900055,1,55.5699997
C_ID_42319,Susan,Beltran,Office Supplies,Zipper Ring Binder Pockets,Home Office,Houston,Texas,United States,Central,Shipping canceled,14-02-2021,O_ID_3000394,14-04-2021,First Class,1,2,10.0,199.9900055,1,40.09000015
C_ID_43450,Harry,Swint,Office Supplies,Wilson Jones Suede Grain Vinyl Binders,Corporate,Wilmington,North Carolina,United States,South,Shipping canceled,27-11-2021,O_ID_3000395,29-11-2021,First Class,1,2,7.150000095,129.9900055,1,-1.720000029
C_ID_50724,Susan,Mautz,Office Supplies,Xerox 1891,Home Office,Los Angeles,California,United States,West,Shipping canceled,14-02-2021,O_ID_3000396,14-04-2021,First Class,1,2,9.100000381,129.9900055,1,33.84999847
C_ID_47520,Harry,Thompson,Furniture,GuestStacker Chair with Chrome Finish Legs,Home Office,Los Angeles,California,United States,West,Shipping canceled,3/10/2021,O_ID_3000397,13-02-2021,First Class,1,2,48.0,120.0,1,118.9700012
C_ID_47520,Susan,Thompson,Furniture,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Home Office,Los Angeles,California,United States,West,Shipping canceled,14-02-2021,O_ID_3000398,14-04-2021,First Class,1,2,6.5,49.97999954,1,21.30999947
C_ID_50724,Carl,Thompson,Office Supplies,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Home Office,Los Angeles,California,United States,West,Shipping canceled,15-05-2021,O_ID_3000399,15-07-2021,First Class,1,2,26.0,129.9900055,1,49.91999817
C_ID_47520,Carl,Arnett,Office Supplies,12 Colored Short Pencils,Home Office,Baltimore,Maryland,United States,East,Shipping canceled,15-05-2021,O_ID_3000400,15-07-2021,First Class,1,2,100.0,120.0,1,26.39999962
C_ID_45983,Mary,Arnett,Office Supplies,Xerox 1985,Home Office,Baltimore,Maryland,United States,East,Shipping canceled,12/9/2021,O_ID_3000401,12/11/2021,First Class,1,2,0.0,119.9700012,1,53.99000168
C_ID_47520,Mary,Creighton,Technology,AT&T CL2909,Consumer,Baltimore,Maryland,United States,East,Shipping canceled,29-09-2021,O_ID_3000402,1/10/2021,First Class,1,2,27.0,150.0,1,44.65000153
C_ID_45983,Mary,Gannaway,Furniture,Bevis Steel Folding Chairs,Corporate,Newark,Ohio,United States,East,Shipping canceled,12/9/2021,O_ID_3000403,12/11/2021,First Class,1,2,29.98999977,199.9199982,1,55.22999954
C_ID_43729,Mary,Harrigan,Office Supplies,Newell 347,Home Office,Baltimore,Maryland,United States,East,Shipping canceled,4/10/2022,O_ID_3000404,4/12/2022,First Class,1,2,24.0,239.9600067,4,62.20000076
C_ID_45983,Mary,Gannaway,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Corporate,Newark,Ohio,United States,East,Shipping canceled,3/10/2022,O_ID_3000405,13-02-2022,First Class,1,2,0.0,199.9900055,3,17.60000038
C_ID_48279,Mary,Harrigan,Office Supplies,Avery 495,Home Office,Newark,Ohio,United States,East,Shipping canceled,3/10/2022,O_ID_3000406,13-02-2022,First Class,1,2,2.0,199.9900055,3,57.41999817
C_ID_48279,Mary,Yedwab,Office Supplies,Blackstonian Pencils,Corporate,Jamestown,New York,United States,East,Shipping canceled,19-07-2022,O_ID_3000407,21-07-2022,First Class,1,2,6.0,500.0,3,138.1699982
C_ID_42319,Karen,Yedwab,Office Supplies,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Corporate,San Francisco,California,United States,West,Shipping canceled,22-08-2022,O_ID_3000408,24-08-2022,First Class,1,2,7.5,249.9900055,1,118.8199997
C_ID_43450,Mary,Yedwab,Office Supplies,Avery 488,Corporate,Memphis,Tennessee,United States,South,Shipping canceled,27-07-2022,O_ID_3000409,29-07-2022,First Class,1,2,6.0,500.0,3,63.04999924
C_ID_42319,Mary,Bell,Office Supplies,Avery File Folder Labels,Corporate,Lake Charles,Louisiana,United States,South,Shipping canceled,3/10/2022,O_ID_3000410,13-02-2022,First Class,1,2,2.0,50.0,3,18.0
C_ID_50724,Mary,Yedwab,Office Supplies,Recycled Steel Personal File for Standard File Folders,Corporate,Rochester,New York,United States,East,Shipping canceled,27-07-2022,O_ID_3000411,29-07-2022,First Class,1,2,8.0,500.0,3,69.69000244
C_ID_70777,Mary,Latchford,Office Supplies,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Consumer,Gastonia,North Carolina,United States,South,Shipping on time,2/5/2022,O_ID_3004518,8/1/2022,Second Class,2,2,84.98999786,499.9500122,5,186.7299957
C_ID_68754,Daryl,Bell,Office Supplies,X-Rack File for Hanging Folders,Corporate,Memphis,Tennessee,United States,South,Shipping canceled,13-10-2022,O_ID_3000413,13-12-2022,First Class,1,2,24.86000061,452.0400085,3,48.27000046
C_ID_63528,Josephine,Smith,Technology,Logitech G600 MMO Gaming Mouse,Corporate,Dover,Delaware,United States,East,Shipping canceled,14-10-2022,O_ID_3000414,14-12-2022,First Class,1,2,11.51000023,164.3800049,3,-267.5299988
C_ID_65844,Mary,Irving,Technology,Samsung Galaxy Mega 6.3,Consumer,Louisville,Kentucky,United States,South,Shipping canceled,3/10/2022,O_ID_3000415,13-02-2022,First Class,1,2,13.0,129.9900055,3,5.849999905
C_ID_64079,Mary,Armstrong,Furniture,Global Leather Executive Chair,Corporate,Louisville,Kentucky,United States,South,Shipping canceled,19-08-2022,O_ID_3000416,21-08-2022,First Class,1,2,24.0,199.9900055,1,8.800000191
C_ID_68754,Karen,Greene,Furniture,"Global Stack Chair without Arms, Black",Consumer,Jackson,Mississippi,United States,South,Shipping canceled,22-08-2022,O_ID_3000417,24-08-2022,First Class,1,2,15.60000038,129.9900055,1,33.16999817
C_ID_61041,Mary,Ducich,Technology,Jabra BIZ 2300 Duo QD Duo Corded Headset,Home Office,Gastonia,North Carolina,United States,South,Shipping on time,2/4/2022,O_ID_3004521,7/1/2022,Second Class,2,2,74.98999786,499.9500122,5,53.11999893
C_ID_61952,Mary,Greene,Office Supplies,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Consumer,Lakeland,Florida,United States,South,Shipping canceled,19-08-2022,O_ID_3000419,21-08-2022,First Class,1,2,22.10000038,129.9900055,1,10.78999996
C_ID_69446,Mary,Armstrong,Office Supplies,2300 Heavy-Duty Transfer File Systems by Perma,Corporate,Yonkers,New York,United States,East,Shipping canceled,19-07-2022,O_ID_3000420,21-07-2022,First Class,1,2,10.19999981,500.0,3,22.89999962
C_ID_71546,Amber,Hughes,Technology,Square Credit Card Reader,Consumer,Yonkers,New York,United States,East,Shipping canceled,11/12/2022,O_ID_3000421,17-08-2022,First Class,1,2,54.0,299.980011,1,118.0699997
C_ID_68754,Simone,MacKendrick,Office Supplies,Hunt Boston Vacuum Mount KS Pencil Sharpener,Consumer,Appleton,Wisconsin,United States,Central,Shipping canceled,14-01-2022,O_ID_3000422,14-03-2022,First Class,1,2,50.58000183,252.8800049,1,99.12999725
C_ID_65672,Brandon,MacKendrick,Office Supplies,Economy Rollaway Files,Consumer,Middletown,Connecticut,United States,East,Shipping canceled,3/7/2022,O_ID_3000423,10/2/2022,First Class,1,2,0.0,500.0,3,28.79999924
C_ID_65844,Mary,Manning,Technology,Maxell 4.7GB DVD-RW 3/Pack,Consumer,Seattle,Washington,United States,West,Shipping canceled,19-08-2022,O_ID_3000424,21-08-2022,First Class,1,2,0.5,50.0,1,13.85999966
C_ID_61952,Shelby,Roberts,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,Consumer,Seattle,Washington,United States,West,Shipping canceled,21-10-2022,O_ID_3000425,23-10-2022,First Class,1,2,10.71000004,357.1000061,3,145.4799957
C_ID_65672,Mary,Schnelling,Technology,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Consumer,Houston,Texas,United States,Central,Shipping canceled,23-09-2022,O_ID_3000426,25-09-2022,First Class,1,2,8.0,199.9900055,1,64.88999939
C_ID_63528,Oprah,Cano,Office Supplies,"Avery Durable Plastic 1"" Binders",Consumer,Jackson,Michigan,United States,Central,Shipping canceled,13-10-2022,O_ID_3000427,13-12-2022,First Class,1,2,18.07999992,452.0400085,3,135.8300018
C_ID_65389,Mary,Cano,Office Supplies,GBC Poly Designer Binding Covers,Consumer,Houston,Texas,United States,Central,Shipping canceled,19-08-2022,O_ID_3000428,21-08-2022,First Class,1,2,5.199999809,129.9900055,1,2.5
C_ID_70935,Brandon,Sundaresam,Office Supplies,Avery 481,Home Office,San Antonio,Texas,United States,Central,Shipping canceled,3/7/2022,O_ID_3000429,10/2/2022,First Class,1,2,8.0,500.0,3,-24.0
C_ID_62434,Carolyn,Allen,Furniture,DAX Wood Document Frame,Consumer,Richmond,Kentucky,United States,South,Shipping canceled,18-09-2022,O_ID_3000430,20-09-2022,First Class,1,2,10.0,199.9900055,1,-9.5
C_ID_65652,Hedwig,Shonely,Furniture,"Eldon Regeneration Recycled Desk Accessories, Smoke",Corporate,Arlington,Virginia,United States,South,Shipping canceled,21-10-2022,O_ID_3000431,23-10-2022,First Class,1,2,22.60000038,452.0400085,3,-286.4400024
C_ID_69999,Maia,Shonely,Office Supplies,Holmes Odor Grabber,Corporate,Arlington,Virginia,United States,South,Shipping canceled,31-10-2022,O_ID_3000432,2/11/2022,First Class,1,2,82.5,1500.0,3,106.3099976
C_ID_68053,Mary,Carroll,Office Supplies,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Consumer,Richmond,Kentucky,United States,South,Shipping canceled,30-09-2022,O_ID_3000433,2/10/2022,First Class,1,2,16.5,299.9899902,1,35.43999863
C_ID_69430,Brandon,MacIntyre,Office Supplies,Fellowes Binding Cases,Consumer,Richmond,Kentucky,United States,South,Shipping canceled,3/7/2022,O_ID_3000434,10/2/2022,First Class,1,2,21.0,500.0,3,-31.52000046
C_ID_65652,Mary,Carroll,Office Supplies,OIC Thumb-Tacks,Consumer,Freeport,Illinois,United States,Central,Shipping canceled,30-09-2022,O_ID_3000435,2/10/2022,First Class,1,2,21.0,299.9899902,1,-195.2899933
C_ID_62434,Lesley,Burns,Furniture,"Global Value Mid-Back Manager's Chair, Gray",Consumer,Los Angeles,California,United States,West,Shipping canceled,23-10-2022,O_ID_3000436,25-10-2022,First Class,1,2,35.70999908,357.1000061,3,151.0500031
C_ID_67687,Jacob,Fuller,Office Supplies,Newell 350,Consumer,Los Angeles,California,United States,West,Shipping canceled,11/8/2022,O_ID_3000437,11/10/2022,First Class,1,2,36.0,299.980011,1,-176.0800018
C_ID_69951,Robert,Dortch,Office Supplies,Storex Dura Pro Binders,Corporate,Los Angeles,California,United States,West,Shipping canceled,11/9/2022,O_ID_3000438,11/11/2022,First Class,1,2,24.0,199.9900055,1,45.75999832
C_ID_70644,Jacob,Dortch,Office Supplies,Easy-staple paper,Corporate,Lawrence,Massachusetts,United States,East,Shipping canceled,11/8/2022,O_ID_3000439,11/10/2022,First Class,1,2,39.0,299.980011,1,122.6600037
C_ID_68534,Avye,Fuller,Office Supplies,Xerox 1933,Consumer,Lawrence,Massachusetts,United States,East,Shipping canceled,28-10-2022,O_ID_3000440,30-10-2022,First Class,1,2,53.5699997,357.1000061,3,-222.4900055
C_ID_62434,Carolyn,Fuller,Office Supplies,"Adams ""While You Were Out"" Message Pads",Consumer,Lawrence,Massachusetts,United States,East,Shipping canceled,18-09-2022,O_ID_3000441,20-09-2022,First Class,1,2,20.79999924,129.9900055,1,-12.34000015
C_ID_68534,Denise,Harms,Office Supplies,Eldon Portable Mobile Manager,Corporate,Lawrence,Massachusetts,United States,East,Shipping canceled,31-07-2022,O_ID_3000442,2/8/2022,First Class,1,2,6.800000191,500.0,3,7.96999979
C_ID_70083,Karen,Nguyen,Office Supplies,Model L Table or Wall-Mount Pencil Sharpener,Home Office,Philadelphia,Pennsylvania,United States,East,Shipping canceled,22-08-2022,O_ID_3000443,24-08-2022,First Class,1,2,9.0,299.9700012,3,-164.9799957
C_ID_65136,Mary,Pawlan,Office Supplies,Wilson Jones Legal Size Ring Binders,Home Office,Henderson,Kentucky,United States,South,Shipping canceled,19-07-2022,O_ID_3000444,21-07-2022,First Class,1,2,15.60000038,500.0,3,11.78999996
C_ID_65210,Mary,Nguyen,Office Supplies,Staple-on labels,Home Office,Henderson,Kentucky,United States,South,Shipping canceled,27-07-2022,O_ID_3000445,29-07-2022,First Class,1,2,35.99000168,500.0,3,47.50999832
C_ID_65136,Brandon,Triggs,Furniture,"Lifetime Advantage Folding Chairs, 4/Carton",Consumer,Henderson,Kentucky,United States,South,Shipping canceled,3/7/2022,O_ID_3000446,10/2/2022,First Class,1,2,5.400000095,500.0,3,61.09999847
C_ID_70440,Mary,Triggs,Furniture,Balt Split Level Computer Training Table,Consumer,Henderson,Kentucky,United States,South,Shipping canceled,23-09-2022,O_ID_3000447,25-09-2022,First Class,1,2,15.60000038,119.9700012,3,35.27999878
